1.819682369480060515e+03,0.000000000000000000e+00,9.161596376751100479e+02
0.000000000000000000e+00,1.812444689491887175e+03,5.307331980598187329e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
